timestamp,Ai0,Ai1,Ai2,Ai3
2023-07-05 15:16:25.189000,0.0,0.021484815,0.021484815,1.726842
2023-07-05 15:16:25.231852,0.0,0.024170417,0.04028403,2.0437431
2023-07-05 15:16:25.242817,0.0,0.0053712036,0.072511256,1.8530654
2023-07-05 15:16:25.253783,0.0,0.0,0.077882454,1.5334787
2023-07-05 15:16:25.264747,0.0,0.0,0.077882454,0.8110518
2023-07-05 15:16:25.275706,0.048340835,0.21484816,0.15039371,0.8191086
2023-07-05 15:16:25.319563,0.12085209,0.20142014,0.08325366,1.3911418
2023-07-05 15:16:25.332530,0.077882454,0.0080568055,0.0,1.4824523
2023-07-05 15:16:25.343568,0.04028403,0.08325366,0.104738474,1.9175198
2023-07-05 15:16:25.354527,0.0,0.01342801,0.021484815,1.6946148
2023-07-05 15:16:25.365494,0.0,0.0026856018,0.072511256,1.0500704
2023-07-05 15:16:25.404361,0.0,0.0,0.09936727,0.6767717
2023-07-05 15:16:25.415328,0.0,0.0,0.064454444,0.9587599
2023-07-05 15:16:25.426349,0.0,0.029541621,0.09936727,1.5227363
2023-07-05 15:16:25.437312,0.1315945,0.05639764,0.0,1.3374298
2023-07-05 15:16:25.448275,0.01342801,0.0,0.0,1.2300057
2023-07-05 15:16:25.489148,0.0,0.0,0.0,1.4421682
2023-07-05 15:16:25.500102,0.12890889,0.018799214,0.0080568055,0.9507031
2023-07-05 15:16:25.511065,0.0,0.048340835,0.061768845,0.6848285
2023-07-05 15:16:25.522028,0.0,0.016113611,0.104738474,1.1494377
2023-07-05 15:16:25.532992,0.0,0.0,0.08593926,1.9443758
2023-07-05 15:16:25.572856,0.0,0.0,0.1342801,1.4609674
2023-07-05 15:16:25.584841,0.115480885,0.045655232,0.0,1.5281075
2023-07-05 15:16:25.595804,0.04296963,0.0,0.0,1.2219489
2023-07-05 15:16:25.606787,0.0,0.0,0.0,0.6499157
2023-07-05 15:16:25.617753,0.09399607,0.05371204,0.0080568055,0.816423
2023-07-05 15:16:25.658617,0.0,0.029541621,0.05639764,1.3401153
2023-07-05 15:16:25.670573,0.0,0.0026856018,0.06982565,1.5576491
2023-07-05 15:16:25.681555,0.0,0.0,0.077882454,1.9980879
2023-07-05 15:16:25.692518,0.0,0.0,0.088624865,1.4529107
2023-07-05 15:16:25.703481,0.091310464,0.16919293,0.029541621,1.1736081
2023-07-05 15:16:25.746343,0.034912825,0.051026437,0.02685602,0.5827756
2023-07-05 15:16:25.757301,0.1262233,0.19336334,0.1262233,1.0124719
2023-07-05 15:16:25.768264,0.12890889,0.19067773,0.14502251,1.5818195
2023-07-05 15:16:25.779224,0.02685602,0.010742407,0.018799214,1.6650732
2023-07-05 15:16:25.790191,0.0,0.021484815,0.021484815,1.9846598
2023-07-05 15:16:25.834045,0.0,0.024170417,0.072511256,1.3803993
2023-07-05 15:16:25.846005,0.0,0.0,0.08593926,1.2944602
2023-07-05 15:16:25.856968,0.0,0.0,0.061768845,0.7116845
2023-07-05 15:16:25.867931,0.0,0.05371204,0.11279528,1.1494377
2023-07-05 15:16:25.878960,0.1396513,0.1477081,0.01342801,1.2998314
2023-07-05 15:16:25.922877,0.029541621,0.0,0.0,1.7993532
2023-07-05 15:16:25.933777,0.051026437,0.0,0.0,1.726842
2023-07-05 15:16:25.944740,0.19336334,0.02685602,0.0026856018,1.1521232
2023-07-05 15:16:25.955703,0.0,0.0053712036,0.061768845,0.59888923
2023-07-05 15:16:25.966667,0.0,0.0,0.09936727,0.85939264
2023-07-05 15:16:26.010518,0.0,0.0,0.051026437,1.2917745
2023-07-05 15:16:26.022480,0.0,0.032227222,0.08325366,1.4179978
2023-07-05 15:16:26.033443,0.104738474,0.04028403,0.0,1.4985659
2023-07-05 15:16:26.044408,0.032227222,0.0,0.0,1.3213161
2023-07-05 15:16:26.055372,0.0,0.0,0.0,1.0581272
2023-07-05 15:16:26.101215,0.1396513,0.010742407,0.0053712036,0.4511811
2023-07-05 15:16:26.113177,0.0,0.08056806,0.032227222,1.0608127
2023-07-05 15:16:26.124231,0.0,0.024170417,0.08593926,1.3669714
2023-07-05 15:16:26.135194,0.0,0.0026856018,0.08056806,2.1216254
2023-07-05 15:16:26.146167,0.0,0.01342801,0.13696569,1.6677588
2023-07-05 15:16:26.189075,0.13696569,0.05371204,0.0,1.2837178
2023-07-05 15:16:26.200041,0.01342801,0.0,0.0,1.1897217
2023-07-05 15:16:26.211019,0.0,0.0,0.0,0.63380206
2023-07-05 15:16:26.221982,0.09399607,0.115480885,0.01342801,1.119896
2023-07-05 15:16:26.232960,0.0,0.034912825,0.010742407,1.490509
2023-07-05 15:16:26.276810,0.0,0.016113611,0.034912825,1.6543308
2023-07-05 15:16:26.288774,0.0,0.02685602,0.06714005,1.5442212
2023-07-05 15:16:26.299733,0.0,0.0,0.064454444,1.1950929
2023-07-05 15:16:26.310700,0.0,0.037598427,0.12085209,0.93996066
2023-07-05 15:16:26.321664,0.15039371,0.21216255,0.15845051,0.77882457
2023-07-05 15:16:26.367509,0.104738474,0.22290497,0.12085209,1.5361643
2023-07-05 15:16:26.379491,0.115480885,0.048340835,0.0,1.5146796
2023-07-05 15:16:26.390458,0.08056806,0.18530653,0.17187852,1.6167324
2023-07-05 15:16:26.401422,0.0,0.0,0.0,1.4931947
2023-07-05 15:16:26.412408,0.0,0.037598427,0.061768845,0.3920979
2023-07-05 15:16:26.454268,0.0,0.024170417,0.091310464,0.6740861
2023-07-05 15:16:26.467224,0.0,0.0,0.05371204,0.9265327
2023-07-05 15:16:26.478188,0.0,0.04028403,0.08593926,1.5307931
2023-07-05 15:16:26.489151,0.12353769,0.048340835,0.0,1.289089
2023-07-05 15:16:26.500115,0.0,0.0,0.0,1.5710771
2023-07-05 15:16:26.536988,0.0053712036,0.0,0.0,1.6382172
2023-07-05 15:16:26.548951,0.021484815,0.05371204,0.0,0.5962036
2023-07-05 15:16:26.559914,0.0,0.034912825,0.048340835,0.064454444
2023-07-05 15:16:26.570878,0.0,0.01342801,0.09399607,0.51832116
2023-07-05 15:16:26.581841,0.0,0.0,0.051026437,1.646274
2023-07-05 15:16:26.619715,0.0,0.037598427,0.13696569,1.4529107
2023-07-05 15:16:26.630785,0.08593926,0.01342801,0.0,1.6946148
2023-07-05 15:16:26.641748,0.048340835,0.0,0.0,1.2837178
2023-07-05 15:16:26.652711,0.0,0.0,0.0,0.79493815
2023-07-05 15:16:26.663675,0.1477081,0.010742407,0.0,0.0
2023-07-05 15:16:26.702545,0.0,0.11279528,0.0026856018,0.79762375
2023-07-05 15:16:26.713509,0.0,0.045655232,0.05639764,0.6821429
2023-07-05 15:16:26.724471,0.0,0.034912825,0.075196855,1.9792886
2023-07-05 15:16:26.735435,0.0,0.0026856018,0.09936727,1.6247891
2023-07-05 15:16:26.746398,0.09936727,0.118166484,0.0,1.2622329
2023-07-05 15:16:26.788258,0.024170417,0.04028403,0.0026856018,0.6982565
2023-07-05 15:16:26.799221,0.06982565,0.1396513,0.08056806,1.0097864
2023-07-05 15:16:26.810185,0.12890889,0.24707538,0.15845051,1.7617549
2023-07-05 15:16:26.821169,0.0,0.016113611,0.0,1.3535434
2023-07-05 15:16:26.832135,0.0,0.048340835,0.0,1.4770811
2023-07-05 15:16:26.871997,0.0,0.05371204,0.064454444,0.44849554
2023-07-05 15:16:26.883962,0.0,0.0053712036,0.045655232,1.3508577
2023-07-05 15:16:26.894921,0.0,0.0,0.051026437,0.7815102
2023-07-05 15:16:26.905888,0.0,0.088624865,0.11279528,1.0634984
2023-07-05 15:16:26.916848,0.104738474,0.18799214,0.059083242,1.5549635
2023-07-05 15:16:26.957716,0.075196855,0.0,0.0,2.0813415
2023-07-05 15:16:26.968678,0.091310464,0.0,0.0,0.8325366
2023-07-05 15:16:26.979642,0.17724973,0.0,0.0,0.0
2023-07-05 15:16:26.990605,0.0,0.04296963,0.037598427,0.0
2023-07-05 15:16:27.001569,0.0,0.051026437,0.09399607,0.5505484
2023-07-05 15:16:27.043429,0.0,0.0,0.048340835,1.2219489
2023-07-05 15:16:27.055388,0.0,0.04296963,0.1342801,1.4770811
2023-07-05 15:16:27.066352,0.09668167,0.034912825,0.0,1.4045699
2023-07-05 15:16:27.077315,0.01342801,0.0,0.0,1.4529107
2023-07-05 15:16:27.088278,0.0,0.0,0.0,1.423369
2023-07-05 15:16:27.127149,0.0053712036,0.032227222,0.0,0.0
2023-07-05 15:16:27.138108,0.0,0.059083242,0.0,0.0
2023-07-05 15:16:27.149071,0.0,0.04028403,0.08325366,0.0
2023-07-05 15:16:27.160038,0.0,0.01342801,0.045655232,1.9040917
2023-07-05 15:16:27.171026,0.0,0.04296963,0.12890889,1.5710771
2023-07-05 15:16:27.212886,0.09399607,0.024170417,0.0,1.6247891
2023-07-05 15:16:27.224846,0.048340835,0.0,0.0,1.2944602
2023-07-05 15:16:27.235805,0.0,0.0,0.0,0.60963166
2023-07-05 15:16:27.246817,0.102052875,0.010742407,0.0,0.20947695
2023-07-05 15:16:27.257821,0.0,0.118166484,0.0,0.0
2023-07-05 15:16:27.299780,0.0,0.06982565,0.0026856018,0.31152982
2023-07-05 15:16:27.310835,0.0,0.104738474,0.064454444,0.8647638
2023-07-05 15:16:27.321812,0.0,0.0,0.059083242,1.1548089
2023-07-05 15:16:27.332775,0.0,0.05371204,0.09936727,1.0876688
2023-07-05 15:16:27.343735,0.1262233,0.17724973,0.1315945,0.870135
2023-07-05 15:16:27.385599,0.09936727,0.19336334,0.077882454,1.6247891
2023-07-05 15:16:27.396655,0.115480885,0.059083242,0.01342801,1.7483269
2023-07-05 15:16:27.407619,0.1342801,0.048340835,0.01342801,0.0
2023-07-05 15:16:27.418582,0.0,0.077882454,0.0,0.0
2023-07-05 15:16:27.429546,0.0,0.08325366,0.05371204,0.0
2023-07-05 15:16:27.472403,0.0,0.04296963,0.034912825,0.9560743
2023-07-05 15:16:27.483366,0.0,0.0,0.0026856018,1.1091536
2023-07-05 15:16:27.494327,0.0,0.102052875,0.1342801,1.6838725
2023-07-05 15:16:27.505292,0.1396513,0.051026437,0.0,1.6113611
2023-07-05 15:16:27.516255,0.037598427,0.0,0.0,2.1135688
2023-07-05 15:16:27.558122,0.077882454,0.0,0.0,0.66334367
2023-07-05 15:16:27.570086,0.0,0.045655232,0.0,0.0
2023-07-05 15:16:27.581045,0.0,0.09936727,0.0,0.0
2023-07-05 15:16:27.592020,0.0,0.115480885,0.08325366,0.0
2023-07-05 15:16:27.602987,0.0,0.0,0.045655232,1.6650732
2023-07-05 15:16:27.645840,0.0,0.05371204,0.1477081,1.5576491
2023-07-05 15:16:27.656807,0.08593926,0.0080568055,0.0,1.6838725
2023-07-05 15:16:27.667770,0.061768845,0.0,0.0,1.4341115
2023-07-05 15:16:27.678770,0.0,0.0,0.0,1.0608127
2023-07-05 15:16:27.689817,0.010742407,0.05639764,0.0,0.0
2023-07-05 15:16:27.733666,0.0,0.09936727,0.010742407,0.0
2023-07-05 15:16:27.745630,0.0,0.075196855,0.045655232,0.0
2023-07-05 15:16:27.756724,0.0,0.08593926,0.034912825,1.949747
2023-07-05 15:16:27.767687,0.0026856018,0.04028403,0.08593926,1.9014062
2023-07-05 15:16:27.778650,0.19873454,0.04296963,0.0,1.2461193
2023-07-05 15:16:27.821504,0.0080568055,0.048340835,0.01342801,0.77345335
2023-07-05 15:16:27.832471,0.091310464,0.17456412,0.12085209,0.9883015
2023-07-05 15:16:27.843430,0.02685602,0.037598427,0.02685602,0.8110518
2023-07-05 15:16:27.854481,0.0,0.0026856018,0.0,0.0
2023-07-05 15:16:27.865467,0.0,0.11279528,0.0,0.0
2023-07-05 15:16:27.909317,0.0,0.08056806,0.064454444,0.0
2023-07-05 15:16:27.920283,0.0,0.024170417,0.05639764,1.342801
2023-07-05 15:16:27.931247,0.0,0.0,0.034912825,0.9292183
2023-07-05 15:16:27.942237,0.0,0.22827616,0.14502251,1.2031497
2023-07-05 15:16:27.953204,0.17456412,0.1477081,0.06982565,1.7053572
2023-07-05 15:16:27.996056,0.077882454,0.0,0.0,1.8396373
2023-07-05 15:16:28.007024,0.06982565,0.032227222,0.064454444,0.0
2023-07-05 15:16:28.017987,0.0,0.09399607,0.10742408,0.0
2023-07-05 15:16:28.028950,0.018799214,0.0,0.04028403,0.0
2023-07-05 15:16:28.039914,0.0,0.0,0.05639764,0.74659735
2023-07-05 15:16:28.084760,0.016113611,0.0,0.0080568055,1.3857706
2023-07-05 15:16:28.096897,0.0,0.19067773,0.08593926,1.8611221
2023-07-05 15:16:28.107813,0.12890889,0.0,0.0,1.6301603
2023-07-05 15:16:28.118777,0.06714005,0.0,0.0,1.936319
2023-07-05 15:16:28.129740,0.045655232,0.0,0.0,0.8191086
2023-07-05 15:16:28.172593,0.0,0.0,0.08593926,0.0
2023-07-05 15:16:28.183560,0.0,0.14502251,0.0,0.0
2023-07-05 15:16:28.194520,0.0,0.0,0.075196855,0.0
2023-07-05 15:16:28.205487,0.0,0.051026437,0.048340835,1.8638078
2023-07-05 15:16:28.216450,0.024170417,0.06714005,0.16650732,1.6973004
2023-07-05 15:16:28.262301,0.14502251,0.01342801,0.0,1.9336334
2023-07-05 15:16:28.273260,0.115480885,0.0,0.0,1.6113611
2023-07-05 15:16:28.284220,0.051026437,0.0,0.0,0.71974134
2023-07-05 15:16:28.295187,0.0053712036,0.029541621,0.11010968,0.0
2023-07-05 15:16:28.306150,0.0,0.0,0.12890889,0.0
2023-07-05 15:16:28.351994,0.0,0.0,0.01342801,0.0
2023-07-05 15:16:28.363979,0.0,0.0,0.048340835,0.9614455
2023-07-05 15:16:28.374943,0.024170417,0.010742407,0.048340835,1.3642858
2023-07-05 15:16:28.385906,0.10742408,0.19336334,0.1342801,1.0097864
2023-07-05 15:16:28.396869,0.1477081,0.20679136,0.22290497,0.8217942
2023-07-05 15:16:28.442712,0.09936727,0.22021936,0.18262093,1.5415355
2023-07-05 15:16:28.453679,0.1423369,0.17456412,0.1262233,0.9319039
2023-07-05 15:16:28.464721,0.0,0.024170417,0.0,0.0
2023-07-05 15:16:28.475777,0.0,0.0,0.077882454,0.0
2023-07-05 15:16:28.486744,0.0,0.0,0.04296963,0.0
2023-07-05 15:16:28.525610,0.0,0.09668167,0.06982565,0.9319039
2023-07-05 15:16:28.537575,0.0,0.0,0.010742407,1.1736081
2023-07-05 15:16:28.548562,0.0,0.11279528,0.16650732,1.8476942
2023-07-05 15:16:28.559536,0.17993534,0.024170417,0.0,1.7295276
2023-07-05 15:16:28.570520,0.08593926,0.0,0.0,2.3767576
2023-07-05 15:16:28.608481,0.115480885,0.0,0.034912825,0.0
2023-07-05 15:16:28.620448,0.0,0.0,0.118166484,0.0
2023-07-05 15:16:28.631561,0.0,0.0,0.010742407,0.0
2023-07-05 15:16:28.642471,0.01342801,0.0,0.075196855,0.0
2023-07-05 15:16:28.653434,0.021484815,0.0,0.010742407,1.7322133
2023-07-05 15:16:28.694298,0.075196855,0.18799214,0.115480885,1.7886109
2023-07-05 15:16:28.706257,0.1396513,0.0,0.0,1.7993532
2023-07-05 15:16:28.717232,0.075196855,0.0,0.0,1.7563837
2023-07-05 15:16:28.728191,0.010742407,0.0,0.0,0.22290497
2023-07-05 15:16:28.739158,0.0,0.021484815,0.08056806,0.0
2023-07-05 15:16:28.780022,0.0,0.0053712036,0.091310464,0.0
2023-07-05 15:16:28.790985,0.0053712036,0.0,0.037598427,0.0
2023-07-05 15:16:28.801948,0.0,0.0,0.061768845,1.3508577
2023-07-05 15:16:28.812921,0.029541621,0.04296963,0.15576491,2.1189399
2023-07-05 15:16:28.823885,0.22290497,0.032227222,0.0,1.4448539
2023-07-05 15:16:28.859761,0.061768845,0.02685602,0.037598427,0.8728206
2023-07-05 15:16:28.870726,0.06982565,0.12353769,0.14502251,0.8969911
2023-07-05 15:16:28.881715,0.0,0.016113611,0.091310464,0.0
2023-07-05 15:16:28.892678,0.0,0.0,0.118166484,0.0
2023-07-05 15:16:28.903642,0.0,0.0,0.0,0.0
2023-07-05 15:16:28.938522,0.0,0.0,0.05639764,0.0
2023-07-05 15:16:28.950486,0.0,0.024170417,0.021484815,1.0500704
2023-07-05 15:16:28.961449,0.0080568055,0.029541621,0.05639764,0.89161986
2023-07-05 15:16:28.972571,0.01342801,0.21484816,0.1477081,1.1736081
2023-07-05 15:16:28.983508,0.10742408,0.19067773,0.12085209,2.0947695
2023-07-05 15:16:29.017394,0.18262093,0.0,0.0,1.3616002
2023-07-05 15:16:29.028358,0.04296963,0.034912825,0.091310464,0.0
2023-07-05 15:16:29.039522,0.0,0.0,0.059083242,0.0
2023-07-05 15:16:29.050570,0.0,0.0,0.0080568055,0.0
2023-07-05 15:16:29.061508,0.0,0.0,0.077882454,0.0
2023-07-05 15:16:29.096387,0.0,0.0,0.016113611,1.3884562
2023-07-05 15:16:29.108352,0.0,0.14502251,0.15039371,1.936319
2023-07-05 15:16:29.119338,0.17187852,0.016113611,0.0,1.6355315
2023-07-05 15:16:29.130302,0.06982565,0.0,0.0,2.3982425
2023-07-05 15:16:29.141264,0.11279528,0.0,0.01342801,0.0
2023-07-05 15:16:29.176144,0.0,0.0053712036,0.12353769,0.0
2023-07-05 15:16:29.187210,0.0,0.0,0.14502251,0.0
2023-07-05 15:16:29.198162,0.0,0.0,0.064454444,0.0
2023-07-05 15:16:29.209125,0.0,0.048340835,0.018799214,1.8100957
2023-07-05 15:16:29.220111,0.05371204,0.19067773,0.12085209,1.7751828
2023-07-05 15:16:29.255988,0.1423369,0.0026856018,0.0,2.057171
2023-07-05 15:16:29.268111,0.12353769,0.0,0.0,1.6301603
2023-07-05 15:16:29.279021,0.05639764,0.0,0.0,0.2658746
2023-07-05 15:16:29.290007,0.0,0.016113611,0.06982565,0.0
2023-07-05 15:16:29.301044,0.0,0.01342801,0.08056806,0.0
2023-07-05 15:16:29.336931,0.0,0.0,0.0,0.0
2023-07-05 15:16:29.347887,0.0,0.0,0.05371204,0.0
2023-07-05 15:16:29.358850,0.0026856018,0.02685602,0.010742407,1.4179978
2023-07-05 15:16:29.369815,0.12085209,0.19604895,0.15039371,1.2461193
2023-07-05 15:16:29.380800,0.12085209,0.1423369,0.16113612,0.91847587
2023-07-05 15:16:29.418737,0.17456412,0.17993534,0.1342801,1.5549635
2023-07-05 15:16:29.430634,0.12085209,0.19873454,0.16382171,0.0
2023-07-05 15:16:29.441597,0.0,0.010742407,0.09668167,0.0
2023-07-05 15:16:29.452922,0.0,0.0,0.102052875,0.0
2023-07-05 15:16:29.463861,0.010742407,0.0,0.04296963,0.0
2023-07-05 15:16:29.498744,0.0,0.0080568055,0.029541621,0.7358549
2023-07-05 15:16:29.510715,0.0,0.0,0.0053712036,1.2541761
2023-07-05 15:16:29.521690,0.0,0.22559056,0.18530653,1.8530654
2023-07-05 15:16:29.532654,0.20142014,0.072511256,0.0053712036,2.0356863
2023-07-05 15:16:29.543617,0.1396513,0.0,0.0,2.3257313
2023-07-05 15:16:29.581491,0.1262233,0.0,0.024170417,0.0
2023-07-05 15:16:29.592454,0.0,0.0,0.06982565,0.0
2023-07-05 15:16:29.603413,0.0,0.0,0.118166484,0.0
2023-07-05 15:16:29.614380,0.0,0.0,0.072511256,0.0
2023-07-05 15:16:29.625355,0.0,0.045655232,0.016113611,1.699986
2023-07-05 15:16:29.662232,0.034912825,0.20947695,0.1315945,1.780554
2023-07-05 15:16:29.673195,0.1396513,0.0,0.0,1.9336334
2023-07-05 15:16:29.684158,0.09936727,0.0,0.0,2.0598567
2023-07-05 15:16:29.695145,0.09668167,0.0,0.01342801,0.0
2023-07-05 15:16:29.706108,0.0,0.02685602,0.11279528,0.0
2023-07-05 15:16:29.743005,0.0,0.0,0.1315945,0.0
2023-07-05 15:16:29.754973,0.0,0.0,0.04028403,0.0
2023-07-05 15:16:29.765930,0.0,0.0,0.032227222,0.8405934
2023-07-05 15:16:29.776916,0.034912825,0.10742408,0.15576491,2.1269968
2023-07-05 15:16:29.787890,0.19604895,0.0,0.0,1.436797
2023-07-05 15:16:29.824762,0.051026437,0.02685602,0.037598427,0.8459646
2023-07-05 15:16:29.836823,0.102052875,0.16650732,0.19336334,0.68751407
2023-07-05 15:16:29.847786,0.0,0.05639764,0.064454444,0.0
2023-07-05 15:16:29.858750,0.0,0.024170417,0.075196855,0.0
2023-07-05 15:16:29.869747,0.0,0.0,0.091310464,0.0
2023-07-05 15:16:29.906632,0.0,0.0,0.032227222,0.0
2023-07-05 15:16:29.917595,0.0,0.11279528,0.024170417,0.8674494
2023-07-05 15:16:29.928589,0.0,0.016113611,0.034912825,1.0742408
2023-07-05 15:16:29.939552,0.024170417,0.22021936,0.19604895,1.3669714
2023-07-05 15:16:29.950516,0.19067773,0.14502251,0.072511256,2.2021935
2023-07-05 15:16:29.987415,0.18262093,0.0,0.0,0.0
2023-07-05 15:16:29.998463,0.01342801,0.104738474,0.16919293,0.0
2023-07-05 15:16:30.009430,0.0,0.0,0.091310464,0.0
2023-07-05 15:16:30.020393,0.0,0.0,0.0080568055,0.0
2023-07-05 15:16:30.031353,0.0053712036,0.0,0.05371204,0.0
2023-07-05 15:16:30.069230,0.0,0.0,0.0,1.6811868
2023-07-05 15:16:30.080193,0.11279528,0.17456412,0.12085209,2.3525872
2023-07-05 15:16:30.091179,0.22021936,0.0,0.0,1.9202054
2023-07-05 15:16:30.102142,0.10742408,0.0,0.0,2.4519546
2023-07-05 15:16:30.113105,0.1315945,0.0,0.0,0.0
2023-07-05 15:16:30.149978,0.0,0.024170417,0.072511256,0.0
2023-07-05 15:16:30.161942,0.0,0.0026856018,0.11279528,0.0
2023-07-05 15:16:30.172905,0.0,0.0,0.032227222,0.0
2023-07-05 15:16:30.183869,0.0,0.0,0.02685602,1.4045699
2023-07-05 15:16:30.194832,0.034912825,0.20679136,0.13696569,1.8799213
2023-07-05 15:16:30.232705,0.16113612,0.0026856018,0.0,2.2720191
2023-07-05 15:16:30.243669,0.15845051,0.0,0.0,1.9980879
2023-07-05 15:16:30.254652,0.11010968,0.0,0.029541621,0.0
2023-07-05 15:16:30.265619,0.0,0.02685602,0.088624865,0.0
2023-07-05 15:16:30.276605,0.0,0.0,0.115480885,0.0
2023-07-05 15:16:30.315472,0.0,0.0,0.0,0.0
2023-07-05 15:16:30.326438,0.0,0.0,0.04028403,0.0
2023-07-05 15:16:30.337402,0.0,0.045655232,0.10742408,2.1350536
2023-07-05 15:16:30.348366,0.15845051,0.118166484,0.064454444,1.3938274
2023-07-05 15:16:30.359329,0.10742408,0.15845051,0.18262093,1.1037824
2023-07-05 15:16:30.399196,0.20142014,0.22559056,0.18530653,1.6059899
2023-07-05 15:16:30.410159,0.17724973,0.2524466,0.11279528,0.0
2023-07-05 15:16:30.421122,0.0,0.018799214,0.06714005,0.0
2023-07-05 15:16:30.432085,0.0,0.0,0.077882454,0.0
2023-07-05 15:16:30.443049,0.0,0.0,0.0,0.0
2023-07-05 15:16:30.481942,0.0,0.0,0.037598427,0.0
2023-07-05 15:16:30.492905,0.0,0.010742407,0.0053712036,1.329373
2023-07-05 15:16:30.503869,0.0,0.17187852,0.16650732,2.2048793
2023-07-05 15:16:30.514832,0.22559056,0.04028403,0.0,2.0759704
2023-07-05 15:16:30.525818,0.1423369,0.0,0.0,0.0
2023-07-05 15:16:30.565685,0.0,0.0,0.088624865,0.0
2023-07-05 15:16:30.576649,0.0,0.0,0.09399607,0.0
2023-07-05 15:16:30.587617,0.0,0.0,0.1396513,0.0
2023-07-05 15:16:30.598575,0.018799214,0.0,0.05371204,0.0
2023-07-05 15:16:30.609572,0.0,0.059083242,0.0,2.5002954
2023-07-05 15:16:30.650436,0.10742408,0.17187852,0.09399607,2.0947695
2023-07-05 15:16:30.661399,0.17724973,0.0,0.0,2.084027
2023-07-05 15:16:30.672362,0.12085209,0.0,0.0,2.2451632
2023-07-05 15:16:30.683325,0.13696569,0.0,0.016113611,0.0
2023-07-05 15:16:30.694285,0.0,0.032227222,0.072511256,0.0
2023-07-05 15:16:30.733159,0.0,0.01342801,0.09936727,0.0
2023-07-05 15:16:30.744122,0.0,0.0053712036,0.0,0.0
2023-07-05 15:16:30.755105,0.0,0.0,0.029541621,0.0
2023-07-05 15:16:30.766069,0.037598427,0.08325366,0.17993534,2.3257313
2023-07-05 15:16:30.777035,0.23633297,0.010742407,0.0,1.9873455
2023-07-05 15:16:30.816902,0.12085209,0.0,0.0,1.369657
2023-07-05 15:16:30.828859,0.061768845,0.088624865,0.1423369,0.0
2023-07-05 15:16:30.839825,0.0,0.021484815,0.06714005,0.0
2023-07-05 15:16:30.850789,0.0,0.018799214,0.09668167,0.0
2023-07-05 15:16:30.861772,0.0,0.0,0.104738474,0.0
2023-07-05 15:16:30.901637,0.021484815,0.0,0.024170417,0.0
2023-07-05 15:16:30.912605,0.0,0.115480885,0.0,1.3347442
2023-07-05 15:16:30.923564,0.064454444,0.061768845,0.1477081,1.1789793
2023-07-05 15:16:30.934531,0.18262093,0.25781778,0.18262093,1.5630203
2023-07-05 15:16:30.945531,0.13696569,0.18799214,0.1262233,2.408985
2023-07-05 15:16:30.984468,0.24170418,0.0026856018,0.0,0.0
